deposit_address,confidence,deposit_address_validator_count,withdrawal_addresses,avg_activation_epoch,related_withdrawal_address_validator_count
0x633ed66018474ba14a287e67fd5fb8c9cd906b5b,0.8950948,6,[0x4a1a9689b93d0f60a8a403f6b771650d463c8ccd],3652,8
0xd0b67c65bf2f1ae66373f9b1fcd680e4204b9ae1,0.8950569,1,[0x02846553a853eefa69abf2523894a183ba32abc2],15880,1
0xe411fb772fe4789946e9aa2e67a63e9ac1285f94,0.89496017,2,[0xbb76ef4d31a1ef21ca9dcfcfffe239027c14feb5],80239,2
0xfab16f85017e6faf9a89a468a5adc7bbb163defe,0.8948971,4,[0xb159cc9b776db61931f547b8710ea0dd5e470738],14261,4
0x255c8f33c6601079471b570335676a743c3679fd,0.89484742000000006,1,[0xc9c61194682a3a5f56bf9cd5b59ee63028ab6041],126443,1
0x9821af37b0654d992d682892169ca856f12fc37e,0.89484084,1,[0xf6b529405baa5c2003ced03cb6920a585da1ab4c],80876,1
0x75e290c60f66d8461c1ca431024a3ebb8689d12a,0.89476895,1,[0x75e290c60f66d8461c1ca431024a3ebb8689d12a],80128,1
0x3760f0098513ec053d7980b293070a3b72a892d8,0.8947618,1,[0x11dbbdd3d3b7fa1f2f756b578fff64ab20e78c16],162065,3
0xd906643d05f5bff54c9a43ffd8a9a40a67bf510c,0.89470088,1,[0xd906643d05f5bff54c9a43ffd8a9a40a67bf510c],19832,1
0x916f7d2dbbec4063f403a18eac86395bc77c27e9,0.8946981,2,[0x46e6b96d1a0623574de35a04985f58b49a44e1eb],2995,2
0x5fa0ba2bdd5451dcc37262216743f32b50d45505,0.89453983,1,[],0,
0x36c5b1222e408bbf337e7d53798a0bb707e1f22c,0.89451521999999994,1,[0xcc0455a661a36ce50f88b1b8a518e4ab931ea58f],12593,6
0xe94cf0dc1b935967144848d3352502f810df7ac3,0.89438405999999993,3,"[0xad4c572514a7476e0a72a9e257a272210b295fab,0x5e2d5a1a18d2f1bf3c8da391e6e8ab02c35c422c,0x89edb0456bbf1975ad6f54df5414ebd43ffa53a6]",122538,3
0x4cd7d00dd56b41f814c00286f4e1551fdd0d1a73,0.89436835,1,[0xf1a64fb69bf7d9c262e2458ec956c42c421776d9],0,16
0xbc5eea869e6a7a30aa41b3b83111aedf23846e33,0.8943049,2,[],73464,
0xb0e1e3aac70b259797baae4a83b8d047c3367446,0.8943048,1,[0x67dd26985df80dd8f79ff010c1657f5215f9674b],80582,6
0x9fac4bae667a087d2519bfde0b24d0431f98aba2,0.8942304,1,[],16491,
0x86b6b58b85b68630435b381e61144341ec361337,0.8942184,1,[],0,
0x38a43542ba1a84fb414fcd628f66798844c912c5,0.894215,4,"[0xe01777d0bca30c3bac34ff58ad4edbc57bf48957,0x5999dcef1378e021c74718211ad9f9e01c611d1d,0xddb9d4c17215674f7be848aecfe715e06dda8435,0xa128f674404d6e55af60aac7778e7688499cea09]",106489,4
0x01c79b92058ed5b1967f14a9ea79598805674568,0.8941452,1,[0x01c79b92058ed5b1967f14a9ea79598805674568],122556,1
0xe9c13b8693e51ed43c0e159e797a2d357284bea6,0.8941317,1,[],5001,
0xc8cb4984e3ecbe349b56250335dc753830b9ebcc,0.8940581,1,[0xf3865dd02218520bc19763ca7d85bbf27513010c],0,1
0x65039e56f31b3303d2dd809ff04bdc84a4f65984,0.8939405,1,[0x1142c7804cc2e9dc0a995b6b4a5b27300e3bc252],47467,2
0x5b9880b7daac20ae719b2c7d8d0228a435f2da5f,0.89386964,3,[0x29a29453f3509f51e18dd00ab1ffa9ae8365f006],0,3
0x96b2928df2a8cb150095d98b629702aa06010640,0.8937292,1,[0x2fba839a4f84acf899869d1be7ed729cd7329080],43203,1
0x5ffd374c8de704c9702233e4102529930636089f,0.893668,1,[0x5ffd374c8de704c9702233e4102529930636089f],142224,1
0xeaf77c90d4ae6171f03631dce6d10c3a992e35ca,0.89363605,9,[],0,
0xc0f0dc02338df1deaf25f42117d21c7dd1765956,0.8936001,1,[0x43d9142c25256bef103a928a61c427e86b02c892],84779,1
0x096ecf6ca28621746a05db8ef83c54c2f116d830,0.89352983000000008,1,[],39160,
0x84bfd9d995b680215c7525135414b36ae7c1fc80,0.89328495,1,[0xf36daaa04263e3dc8373fcf809e0c22839dff08b],21626,10
0x62ec513d096bd5949951224c1aa842f74c638b4f,0.8931859,1,[0x2e68030d909b20d79bda1e9356e8e0f19eb4643f],87665,1
0xf51af1fd8ecd0942040302fbdc6afbca0ea80765,0.8929936,1,[],34088,
0x7e0083f923523c533a7d4916495827aa9b700be5,0.89277375,2,[0x7e0083f923523c533a7d4916495827aa9b700be5],131115,2
0x3072baf800a789f33aae39d6e726a4a37615ceb3,0.8926017,2,"[0xc510f56635623f6301f1ad755e232e0db075258c,0x5be18661c9a8b21f7a84cfdf610a603d73bd7c58]",83739,2
0x6c6541cc3ec6bfc2d7b0ca48ccb0225cbbea9b59,0.89252436,1,[],1742,
0x5edbf1c58513e7c18faa00f855d85cb1e43e38e1,0.89244032,2,[0xd0fd8b8be16603e530347be9291162365cde0a25],0,2
0xf138bbf24c5b6f7fbb0c280a69a357e14b01c4d9,0.892395,6,[0x18a3300f89d7694f5f434de64cfad4af32c56b6d],104559,7
0x41d01ac97bee5d2c399f4a835249a539b7b4084a,0.8922007,1,[],52586,
0x33a6c6b12bd9cb89fa20d8a1204825ffd9358a15,0.8921867,1,[0x27037774630e68652de6a180600e92fecef5343c],80636,1
0x13936d376a161e908080dd1c65b2917c3d54db83,0.8921382,1,[0x7368bb2da044d97ef5d382dbbdf8ef8cb7675097],5811,1
0xcc3ed7168947c788caaaece264125429370a8d2d,0.89204533,5,[],0,
0x6d2878f68f835c6d791cf6a34dd1ba6a744a61d8,0.8917259,1,[0x816dab19a32feb828f6006dea64831ce4d139172],0,1
0x303689942bbb6a7d8289f6607b8c9cb94f6570b1,0.8915495,14,[],45698,
0x8fc0a75453586554a4e1ad583162c9017a332dd0,0.8915253,6,[0xb7a158f6231c2e894a57640deef4767526321fe3],49311,8
0xc94a5572053b0b3cefd9097deabafc31ee85a61d,0.89143753,2,"[0x9c1a125eaa7ae578cddec1a03a434db540440b3e,0x1fa4f329c52cc69b4689490678c4df2bdf398d61]",1635,2
0x40990ce7a56dbd9229aa94f08de71e2cd8fe06c7,0.8912164,3,"[0x0850ea177e7536fb59fede145d7230e3fa95f09e,0xefe9949d0db0d7985aadf1eb46b9c2dca8639afe,0xc8625547df7eb0eb91d0309a24bb90bdbaaaeaf1]",90780,3
0x9f16bbe53cd85e44d5e83caf7421316f7e81c8cf,0.89119184,2,[0x9f16bbe53cd85e44d5e83caf7421316f7e81c8cf],1579,2
0x0af6e353dc6ddab174717b227986c38536636743,0.8911083,1,[0x0af6e353dc6ddab174717b227986c38536636743],114403,1
0xe84089e36cf7f124d7c03c4eb5ab147728577201,0.89108199999999993,1,[0x25db3eeb144b450a9a06fd64165f43e62eb27fa6],70567,10
0x4d5b3389e36df4a3bdcd33880a0fc613b9183da2,0.89099693,1,[],50019,
0x70bd09177963db3a06606eaf43430e64f5e0b791,0.8908552,10,[0x70bd09177963db3a06606eaf43430e64f5e0b791],74219,10
0xb6558e143eeb641e8be3dd8d14768ff751a425c2,0.8908293,1,[],12045,
0x0d879652bf25a744d94e5d1e83a79a0f987e4260,0.890744,1,[0x0d879652bf25a744d94e5d1e83a79a0f987e4260],44343,1
0x10d2d6afbaeafb820051ce8fa4201a1a0d54dc3d,0.89068636,1,[0x6c6807a13d1025a450e341a197e535fe6585af21],0,1
0x448590e49ac96a4847391c08e09af3188eeac3e1,0.89052474,9,[0x8803f1d5d48598c54cd3e183bb41ab9369ae504d],36046,9
0x22d643dbd9b20d5b91f43fd9c7f56a6e8e14a2d0,0.89052033,1,[0x473173ada23be87a4740646b09f9c22d115ce5a0],7350,23
0xc6990b0696c0aca50b15cc6669fe906a44f30d28,0.89050215,1,[0x6c28388c61a7a31e0b8503053b1f3c6edd6e7ccc],11587,1
0xafc935859c835fb33ee430737fc119768fd1e1c3,0.8901963,1,[0xafc935859c835fb33ee430737fc119768fd1e1c3],70375,1
0x0411ad1d97ec9c2daaae398c6cbb1c0d4b8b4cd1,0.88992262,3,[0x696062fc2ffa139d4e7405231c8cea76ebdcebc3],0,3
0xdeabad00830e0f73f7d0b50dbf32c8e7f640d53c,0.88989186,1,[0xdeabad00830e0f73f7d0b50dbf32c8e7f640d53c],0,1
0x9d4a4f834a825a06d77e1fe2ddd0a1ead63a975f,0.8896201,2,[],0,
0x65a2f2391ec82bcc78c9d9b4df17a7ae34f79d83,0.88958514,1,[],61482,
0x52a9ea5de35da2cadcc01421e70726bf683695ff,0.8894251,4,[0x8fce57c00d63265755bbf6af45711f78838596e2],9953,4
0xbeb3662c34c8be5172b32ef9d3012e5c7b8680c0,0.88940626,6,[0xa3b9703be58185cc05c010b50eba8f6de69468a6],61319,6
0x38121adffea480160bb0afeb4270e403278713fb,0.88940215,1,[0xd2ac7b941d0f48ee33c1d9dcb8f6fd9875e5036e],150375,1
0x4deb40dd629e57318cd355ee6418aa59b5e2afe7,0.8892872,2,"[0xbaf58e666f4051e0fd4cc23bf05bc07728acf7d3,0x74e767d4eb3dbdc3c5d25126430f36cf9fd55bf9]",96411,2
0x73bed17f36a6b8f0b02489efc2cabeeff9eba676,0.88923687,1,[0xcf5c3da2088fbfc833389b57fd9f531e5a1d981a],24696,1
0x3909ef75ffab561c1b958dbbe36773a22cc7ecf5,0.8891484,1,[0x51e473d38f7a10c0282607df275711f30e892f10],95735,1
0x60e9762d7d29f17c017ac45cc03ee0eb996ffdd8,0.8891283,1,[0x60e9762d7d29f17c017ac45cc03ee0eb996ffdd8],0,1
0xc22f3f9fe6e5adf71479fef6e24b9ff9fd8a3e6b,0.88909522,1,[],13675,
0x40d115cd1ddfc621e6b251e4919b7485f582d361,0.88907304,1,[0x40d115cd1ddfc621e6b251e4919b7485f582d361],0,1
0xe9024fb10985352b7982c69d33b47d1dc3b74441,0.8889779,1,[],131688,
0x533a24b1c00dd9a3f580d0584801ac5d81de119e,0.8888642,10,[0x63ea73705a4af5523055810c2c578ae47466294b],6609,14
0x392f15246a05e13e62e5b8cf3d36992b6090c509,0.88886023,3,[0xf313ab7b7b213160e653a0aab1fe6554ce7532e9],16033,3
0xa249d38c784f9d06fba486d3ca8228b7d280da0c,0.8888389,1,[0xcc5a68d8289055a9f9ef05fcb23fe82048820c95],58076,5
0x3b71913aca40ec6f5cfd73212c9efa6807b83a26,0.88866168,2,[0x437fdaecfda1cdf8aa12089e6a6d4fea6f151cee],19822,2
0xd1b2c4f54a42e0e1661d96439fd97cba1b29dd41,0.88862306,2,[],11565,
0xbfd3dc075d81fe0a4a9680765306c29528ff1dfd,0.8885423,2,[],153738,
0xd6aa608406c73ae2e34ce6c42685e3abc12ee7fa,0.88844477999999993,1,[0x5ac91cf5cc7d783d4cf2c39a3fa410b0a06aac79],1208,4
0x1daba44e0fc450c484cdcc027b5194469c87f0e5,0.88822407,1,[0x185be8146308eb178f3f741c5ffab7caff82d16b],0,1
0x4578e73fd79e55bb77b77b85b0dc8d0cbe33696b,0.8880802,1,[0x72064df979e0c3199eaccf87b355463eea16afcd],1575,1
0xa808ba63710fb2f052871eddd6ac7f453df609ae,0.88800996999999993,7,[0x0bf8c251e0a17b8c119870bb61270966ab7fc73f],0,8
0x972405a78fde952f60310c0996c47af27187616f,0.8879329,3,[0x4fa32eda73155ee8bfc0a78f7a89b0551f365e47],1315,4
0x5d787c33a3c7293e563d0586d06e84e83ea69e05,0.8878618,1,[0x479945af7ed001c6ce69f49cb344c516bbfb8b33],0,1
0x1b48c13bff3826bc6702212c75c50da7db05f97b,0.8878607,7,[0xa8a1d91b62979744f54afd86a4c458a7c61a2306],32053,7
0xc31372db84e456193e72a162928539c8f5999ff6,0.8878057,1,[0xecc348fff2829a78b4884433d86c25c9c4b8395c],143467,1
0xe38baecf9898dbcc898667106f5332c7d47b5cc7,0.88775814,2,"[0x3e7a25944a1be042cbe4b434d5e746474a197369,0x847e26fd8a3e0310fb56af8d0283b643fb9c1a53]",141135,2
0x89077d530bb088196a50e48f47c3cab99422ce74,0.88772193,7,"[0x9881d3f4f99e777fa73c4e474c39a0b9c5c891fe,0x14e58e647e3c3fa92d6531e387f66a807b8eeba9,0x5b908567307c3de01edd3010c3dbe4dce50ced36,0x117e5f0451fcc719dddf7a17fb148eb453f5599c,0xd9d833c85e0274c114d581eb4f8f28eb406f5b5c,0xa84c36412a25b328319a6af0ce45ffab5b6c527a,0xd07ef4ab05718b60ea9b2cdcf0be0afae0e6f22e]",121191,7
0xfd3d8dea632a6f69dff460bfe351426ea190e6a7,0.8876887,5,"[0x9708fd32ff3ee9b7c228a2dffe892ff155c8fb02,0x531c52c3b9690275d6d9161d14351e91eeb64892,0x84586f718c8f9a74877cb5cb1e38ded9594be6ec,0xed97b2e8811bc00c06c9d3a2fd947a5177089e95,0x7afaf66e547eb48830b81d66124af334599d1500]",134845,5
0x25d8ed06d0d32fdfb7de5560613561be45b9ac80,0.88761616,2,[],12760,
0x44e574c5eb0fcda3f14caaf856cdc5a9a895a9b2,0.88759795,3,[0x7de5ed84bf9177abe0158e51911935a68328a3f3],1456,3
0x33071798ee28e01ec1888c4e35f13c7474c4d8f8,0.8874683,1,[],0,
0x3788248a4d34597e8ada35c0d79242fd494fbf63,0.887393,4,"[0x370459b9dac7cc7e63cbc7d5e5ec97a60c0e7dfa,0xcd0a2921871176ede00419398ffbcc1d43026bbd,0xd99ca06b4b6a8d5f7641dfc5793e36f83cbaf6a4,0xeac062845b3b9fa13ce75f91a2f95f2da43e869f]",98855,4
0xee725e1d615289781529596a9a4d660ba33d435a,0.8873484,1,[0xf03dcf6e783be6946a746b5ac129ccff38eb386a],157684,1
0xdd3410fec655e9783b54848354e6a114a017189b,0.8873335,1,[0x5011d555cf0dd77fb4422b41828a4c53eb0147e6],81322,1
0x5250265a80f95a161f5ed0f93f119bcc17d23149,0.8873151,2,[0x5250265a80f95a161f5ed0f93f119bcc17d23149],0,2
0x2760d810eac30c554201c938d75ca940f7fd10da,0.8871927,1,[0x2760d810eac30c554201c938d75ca940f7fd10da],996,1
0xac2bdb872655572f616879eb32e5fb81f336974c,0.8870855,9,"[0x04280163f7e8837ee0fd446d3166d757b860b344,0x5b2308cf2fdb7d804f790bcff42ed1207aaa7f2e]",127433,10
0x4058d6d5bc5f905a36ec0bcc918b0cb84962084b,0.88705936000000007,5,"[0xd7999e23e350cfb73721925c7d054aab0beee9f6,0x3b7aa3fd568d24e9f6020f8b49e20b2de8ae0c76]",18881,7
0x44d290c1f391ffc79251bcbbaec143a3d9dfea57,0.88703835,1,[0x44d290c1f391ffc79251bcbbaec143a3d9dfea57],0,1
0x55d08f094f663498dd4da7c754049e15f65373ed,0.8870199,4,[0x7c0294cde3193f5dab528ca6aa647f01f34b355e],145980,19
0x91ee62f47bb3197b83c08e2219a528425de2549b,0.8869601,1,[0x91ee62f47bb3197b83c08e2219a528425de2549b],13717,1
0x33ef52bab3e36e50305e8cced73c6b005f9ec891,0.8869426,1,[0xd27f3b083aee0d53b47003b8622bae7da06acd69],80956,1
0xcd2cb990198e4d20beca72dd64fbf568b5ebf856,0.886831,4,[],46935,
0x64a8b79b964b181981834ee0b3b877bb4e80ffdb,0.8868041,5,[0x64a8b79b964b181981834ee0b3b877bb4e80ffdb],522,5
0xd9fddede2cf6c7566dfbe021c3dfce70213efb50,0.8863337,6,[0x868d24118d2e4f0cba84876e66f032739e7966d9],0,8
0xe7836b2b3a52a4aa1f9cc998fbd276c44d3250e6,0.8862913,1,[0xe7836b2b3a52a4aa1f9cc998fbd276c44d3250e6],37468,1
0x3202bffe6131d8e1e3a012bf9f9cb553f585c110,0.88605744,3,"[0x3202bffe6131d8e1e3a012bf9f9cb553f585c110,0x68d4ec3627b16f78e9deda509ffd2dac7c0fb197]",1796,3
0xc1e7378feccf4aacc2ebeac432e27e92d84c24a5,0.88605282,1,[0x52964f4870adca59f9f8f94b3c9a0b5932d4b195],0,3
0x73fec5cb85dfd1eacb76474af5e15cfb2dd43096,0.88604635,4,[0x2ea11c7b3a0d551a777a99de729ee0fe717e4713],12740,4
0x74e1cb7c555ab20b43dd58da9e3bcd62482a14a2,0.88595587,1,[],0,
0x9e98980c3456811e30cd5578f866d6212c06cb90,0.88589659999999992,1,[0xd944f23b9b35815970d844eb95fe1e35cf86574a],10573,5
0x15b07a2ad0dccd66cc860affbbe86865aa8a5a31,0.8858878,1,[0xbb7e9ccd58b36ab2bf9f896605821761a09bbd52],100776,1
0x23436b495ec9323bd9e73d84e786cf5958b2b8f8,0.88587856,4,[0x7c0294cde3193f5dab528ca6aa647f01f34b355e],146568,19
0xab725fde81c4f328466e9b7873ef85ba85aee2f2,0.8858469,1,[0xbee7a77c0a40224b41bcd7c3b16a5cd74252f97a],495,1
0x1a94ecadb050ef1381a40a6a004bf658eec559d7,0.88571763,1,[0xa4147d06152f84fde0a757e32c6da4aae8ac08bd],147777,1
0x0ec6343d75f5989754fa652854f1b2d9629438d4,0.8857054,1,[0x83696dbcaff2d00eef76ed01f752423d656dbd02],164779,1
0xc1e9d80bd481d4e04b21d6fddc3f9a459daceac3,0.8857033,1,[0xb55ec68685dd497c908dcc17fb85083160003706],80431,1
0xe651928882fe6f9fedec0fa17a3236acf9fece05,0.8856375,1,[0xd233fba0e8a36c94a47d413eb356cf08fcc3ee57],0,1
0xbe9745b1a3d3f085e5f6da34da49a1393b9ad5bb,0.88559097,5,[],12895,
0xeb75c938271a3c456877d83bd47c789deae31efc,0.8853428,1,[0x71ee7c773d6b61c1e1a02fb19532ea75617140a0],2714,1
0xb3017e66600c16ad2deeb8d55618aec12eb0ddad,0.88515425,1,[0x325ea5d1b90258bcc23ca54fc09d3bb6e71b1ba8],4066,1
0x53a23b3445eaef4dfe70e75f16d11d22dc9145ea,0.8850809,3,"[0xc12476f4e07b613d7ca6a102c0a53e28b2c8453c,0xcb6d2e57f7d9fb1b1dddd1271daf40cb7ad251f7,0x2e74e0394d53e9760735d0728a3eeb82a299eca9]",118071,3
0x833b54b335d6ed6b6ff2346a2bbeb431bb3706af,0.88504532,1,[0x833b54b335d6ed6b6ff2346a2bbeb431bb3706af],0,1
0xb498446d6b701407fed1f34a1a7328df3aa32308,0.88504165,1,[0x17a90a21d391100cb9633515069ed271dc3c5603],121115,1
0xfbc63fda13063eb6e3ad7078e64b7ae402f08658,0.88503542,5,[0xfbc63fda13063eb6e3ad7078e64b7ae402f08658],1521,5
0xb4e485a1fec13432b51e42d9c09def56e28bef79,0.8848896,4,[0xb4e485a1fec13432b51e42d9c09def56e28bef79],165583,4
0x065f3f3ff5365cf121f450213a40fcb197a36d82,0.8848652,1,[0x065f3f3ff5365cf121f450213a40fcb197a36d82],0,1
0xce809d5f85d0a20b23b60990886afd437ebf4a72,0.8847788,5,[0xce809d5f85d0a20b23b60990886afd437ebf4a72],152295,5
0xccd8e73e8ede2983c2b3a6806adf0eef58aa3a06,0.88475084,1,[0xabbccc1d644af492e53d3156477bbe6101f7b64e],80261,1
0xaa1de1109d9da4fd71a40910c8860e06373681e0,0.88451284,1,[0xaa1de1109d9da4fd71a40910c8860e06373681e0],65689,1
0x7afafd5fbd4a29e27131cc42c3d77f28e7648306,0.8844873,2,"[0x34dac809068a86a293dbe314fe4c135157073756,0x53af37f67b48c134f6e885d4ac77e48d2931d820]",82097,2
0x8cda1f6bc71d5819bdbed0f47348deb6b271c188,0.88434523,1,[0x8cda1f6bc71d5819bdbed0f47348deb6b271c188],6828,1
0xe02b2a63fcbdca91b37d70f3929393ebd32bb3b1,0.88426855,1,[0xe02b2a63fcbdca91b37d70f3929393ebd32bb3b1],146856,1
0xc10459e095ab2707de6adbd9e19a70a89333fe3a,0.8842364,2,[0x66c2a83e92e065449a9599f10965c5a371ef5eb0],99818,2
0x512c8a1a9254b6246225a813f757568a56099bd0,0.88420662,3,[],1259,
0x1749d53d0ef4a1e14478df8c0ff0e23225ab1cca,0.88403535,3,[0xe1913e9052188b8f42160670d71db0e8e6f70c5e],152201,18
0x61e33346fd060c07ee067e6441a4f370eb2ef641,0.88391906,1,[],11781,
0xfc2e1bfe7b3840848088e38b65d1d484f8aaf0f0,0.88389885,1,[0xfc2e1bfe7b3840848088e38b65d1d484f8aaf0f0],95081,1
0xaf147e31e799cb0306e153c27978151580529e51,0.8838733,2,[0x3563185d5b40398fa32ba4786648e49bbb950c05],44214,2
0xb61f5649bd69d9f6183c320a5e0d7de82a535269,0.8837175,1,[],5752,
0xbc3c6a3ee84daa9cb3472a1b0d8f2726c1dd91db,0.883696,1,[0xbc3c6a3ee84daa9cb3472a1b0d8f2726c1dd91db],0,1
0x5a982c30818e87d498394e2131befefbc957b89c,0.88356393999999994,1,[0xf96b01ac8aff7dbcb81dc359cb3c91eadcbd6cc4],23563,10
0x9e8e124a8099f08477ca8325255fd357d790ce2d,0.88354325,1,[0x9e8e124a8099f08477ca8325255fd357d790ce2d],0,1
0x306185a3c8d87781581b8111733c3fe52d4c1965,0.8835225,1,[0xc01a4ac908f3115e5f8a510277f3ee49440b422c],162109,1
0x1696614c63d387f50c4bd403ab9f4d4e62902bc4,0.8831951,4,[0x96cf64463176af8c6134cf7afcff10efcb3f4d58],43008,6
0x56f5a7614c89547774d8e05d1a7f9ff4d112646c,0.88306170000000006,1,[0x46667d8daecfda22401df53f7a2aa73bd23eb712],0,1
0x3e5cedd7e75ae142f0f3d0a4ba65d4bfc80864cd,0.883031,1,[0xf96b01ac8aff7dbcb81dc359cb3c91eadcbd6cc4],23565,10
0x1344506c35ed7dc823323515ccb24c084dcf124d,0.8830159,1,[0x1344506c35ed7dc823323515ccb24c084dcf124d],160081,1
0x268f6f051feef9c35ead61c3e498bb1f49ed9a93,0.8830064,1,[0xb19f23eedec868836f701a4c816a9bfd44428aae],105665,1
0xa3a7032e9c986fddf4cf83a9b27829aafed487d5,0.88284796,3,[0xd4a1fcbfdc649d5fe9583c1e639894e2f632e73d],0,3
0x84293ef7d2892d78257075bffb006ca0153cddfd,0.8826534,3,[0x84293ef7d2892d78257075bffb006ca0153cddfd],23448,3
0x8e4c0e7056a101128c2c532b6db64a1395c94894,0.8825916,1,[0x0ed1d16f8833e5e769e599f90298bf9e841f699f],67752,1
0x550bf893a4dc87a76f99726581c8f6bbe87a028d,0.88250715,1,[0xc684f657e01ec2570702a2c687048e3206987c1e],17201,1
0x1ffee772b48dcaa0ade91e1c4794a85423c1634e,0.8824866,1,[],13584,
0x24b0529c7226ae66968b9a8b521b266a2ca4a898,0.88224447,1,[0x4f749785de7cf4d55d3dddd47f46744787ee2540],111548,1
0x91a1d50a3e0a545cdf1b7270e467b3db580fd2a8,0.88221884,1,[0x4a1d3e1742bbfe152f33fdd85075fe363dda65aa],146232,1
0xb2b936540f171fcbbfdb5a340d7c4ef10f8403b0,0.88221792,5,[],157792,
0x531376f66b270fadf551e1300bb244db3b47c3c7,0.8820424,1,[0x37b8e8c668702a0e165c059be363fbfc2343719a],18721,2
0x3392be9f04d50f1047713ccbeb66d322b3b5459c,0.88204163,7,[0xe425631ed37d4ea0427d9707e181a900931c2693],72705,7
0x88f370976025063f253186f92dc0f682eff142a2,0.88193837,1,[0xb72da216791d0330e25cf271fad2ddea16484ab3],85559,2
0xcc62a43e3721f6ac949a5759291e05b96cd56f47,0.8819234,1,[0xcc62a43e3721f6ac949a5759291e05b96cd56f47],119384,1
0x3ff000c35e217a8721e3ae6fdfaa8b612680d8c3,0.88182586,5,"[0xd8050c76f4798fab8fa9b48583dc428741c0a1e0,0x2c51e60b2fd52f7c12d4c412733c5e348efa6745,0x14c06c8bac391d6312a5f8d1db371e7d803bfc81,0x90a270d7f842ec7e4ad53f99825f1179df5e3af3,0xf7a1177d0db791cc4f546f3d6ba52b29c57d1fe1]",131527,5
0xec028f35636795ddb40bed197c64f85e11e3585e,0.88178235,1,[0xec028f35636795ddb40bed197c64f85e11e3585e],97961,1
0x0745f95148bbb770fc83e9c4e9f0d2ab0b1b3120,0.8817784,3,[0xf53a7d869ca13db65664306e072f3a64c49ee592],119851,3
0x1789a6f6ae554ecdcc11c28637afbab745ba4392,0.8813329,3,[0xdfbef573e905a8b602edffc9bb517cbf8d05aef8],27660,3
0x9fc92e0fae87025c3f0c11e29dee6c8656f1d1fd,0.88130325,8,[0xac8541df25505a910b773033c95951287862229e],0,8
0xfb0018ad46c669b6a4c0e589c53db27daf7f7930,0.88094026,1,[0xfb0018ad46c669b6a4c0e589c53db27daf7f7930],0,1
0x31b09a794c078aedccc03066740cc9b8a07cacc3,0.88090813,1,[0xf7970076bdb36cb511ce405b5bac2ae5a05aaff6],0,2
0xd27226720588e57f86b10c8640fa47b0bf2e0d2c,0.8808756,1,[0x9ac58a009c052e389689d07366c7bc08754ba226],10676,4
0x3f817d79f8322bafdb288eaca30f9604bcc3fbb2,0.8807833,1,[],10678,
0xd693843d937f7cfd7c091c873036353369df2115,0.8805572,2,"[0x1e1c5c05eac87c136ce3efa1ce2ed6da9047c733,0x805f93c93cc2f6053ab600d9da25202b585b2d8e]",160758,2
0xf35232a826ee477e307b9998456b911bad9509c1,0.88053256,3,"[0x980ea23b6f3400e0672e0872b8adf439360e61cb,0xd186e36dd9055d88232f49eb42ada582f95df688,0x9a6e6175eff21dd2a26e59dd617d17314de09487]",105361,3
0x10f90aa36725f6b4547b802fa0c8d68df581afc4,0.88051885,6,[0xdafeeb64f89acbd460f1ee11465453be9019f5ed],109511,6
0x1fddc7c6a2f42822019ec7cb458fab465644f576,0.88044286,5,[0xb811a89b300e5a015784c67d508528c71457adab],18979,5
0xd9c9b5d402320e03663fe027da734efb586310a0,0.8803281,1,[0x493b24eaf6f939af80188f3689e871373630ee87],0,1
0x66b0d6cd3a7704baeeb42a78122311949ac3b743,0.88023266,1,[0x66b0d6cd3a7704baeeb42a78122311949ac3b743],0,1
0x75b2eafef07629271b6bee3062e46cc8b7714419,0.88006325,3,[0x75b2eafef07629271b6bee3062e46cc8b7714419],63741,3
0x7ea7578d242748b8b3c373bf91b16187f982ed96,0.87986087,3,[0x7ea7578d242748b8b3c373bf91b16187f982ed96],35138,3
0x80e10a82caebe43a1b542cfa9f65dd34f5ebd834,0.87979114,1,[0x0f4faa83bde1211b633698b764d4d3f4e1f59712],51706,1
0x3813a6f933606d5c09f655b8fa61206412d6ea38,0.87977302,13,[0xe38150689245c3171fc4b432033796ee5cc9e3e9],147520,21
0xb2ed86f3544170a89310b23ff7f60f6c2f6ef8c7,0.87966086999999993,1,[0xf36daaa04263e3dc8373fcf809e0c22839dff08b],21918,10
0xc5a65b39e97460b505df8946a4c80c658727344d,0.8795804,1,[],61582,
0x4080ed15a0ab2a4a91cae2fcf81ad523283dd33b,0.8795664,1,[0x7be90fc93e6b110b9b51299ce05a10ddb248e663],0,2
0xd1c111b18124cedc5156efe0c3c33ecb8fee586e,0.87946603,1,[0xcc0455a661a36ce50f88b1b8a518e4ab931ea58f],0,6
0x942957bff64620ced7029408c5e73b2fb5527aaf,0.87942126,1,[0x9768339588dd531096222a99c4d258d646b76a80],3701,1
0xc83b0a62a3f6abc69d0dfdc6d82610533b5309d0,0.87914735,1,[0xc83b0a62a3f6abc69d0dfdc6d82610533b5309d0],33507,1
0x4cc27a784b9391fdd40256f31f1c5b4a675c831e,0.8791124,2,[0x4cc27a784b9391fdd40256f31f1c5b4a675c831e],24558,2
0xd220e0367322e178b31ec62924e735080f2b084f,0.87909567,8,[],2533,
0xf2acd76214a29fd235453a142aed69b2f6b595df,0.878953,1,[0xf2acd76214a29fd235453a142aed69b2f6b595df],0,1
